id,"book",chapter,verse,"created_at","updated_at"
43006049,"John",6,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006050,"John",6,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006051,"John",6,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006052,"John",6,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006053,"John",6,53,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006054,"John",6,54,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006055,"John",6,55,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006056,"John",6,56,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006057,"John",6,57,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006058,"John",6,58,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006059,"John",6,59,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006060,"John",6,60,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006061,"John",6,61,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006062,"John",6,62,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006063,"John",6,63,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006064,"John",6,64,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006065,"John",6,65,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006066,"John",6,66,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006067,"John",6,67,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006068,"John",6,68,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006069,"John",6,69,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006070,"John",6,70,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43006071,"John",6,71,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007001,"John",7,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007002,"John",7,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007003,"John",7,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007004,"John",7,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007005,"John",7,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007006,"John",7,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007007,"John",7,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007008,"John",7,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007009,"John",7,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007010,"John",7,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007011,"John",7,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007012,"John",7,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007013,"John",7,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007014,"John",7,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007015,"John",7,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007016,"John",7,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007017,"John",7,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007018,"John",7,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007019,"John",7,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007020,"John",7,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007021,"John",7,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007022,"John",7,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007023,"John",7,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007024,"John",7,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007025,"John",7,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007026,"John",7,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007027,"John",7,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007028,"John",7,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007029,"John",7,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007030,"John",7,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007031,"John",7,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007032,"John",7,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007033,"John",7,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007034,"John",7,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007035,"John",7,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007036,"John",7,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007037,"John",7,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007038,"John",7,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007039,"John",7,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007040,"John",7,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007041,"John",7,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007042,"John",7,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007043,"John",7,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007044,"John",7,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007045,"John",7,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007046,"John",7,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007047,"John",7,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007048,"John",7,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007049,"John",7,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007050,"John",7,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007051,"John",7,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007052,"John",7,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43007053,"John",7,53,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008001,"John",8,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008002,"John",8,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008003,"John",8,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008004,"John",8,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008005,"John",8,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008006,"John",8,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008007,"John",8,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008008,"John",8,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008009,"John",8,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008010,"John",8,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008011,"John",8,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008012,"John",8,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008013,"John",8,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008014,"John",8,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008015,"John",8,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008016,"John",8,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008017,"John",8,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008018,"John",8,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008019,"John",8,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008020,"John",8,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008021,"John",8,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008022,"John",8,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008023,"John",8,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008024,"John",8,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008025,"John",8,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008026,"John",8,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008027,"John",8,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008028,"John",8,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008029,"John",8,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008030,"John",8,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008031,"John",8,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008032,"John",8,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008033,"John",8,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008034,"John",8,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008035,"John",8,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008036,"John",8,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008037,"John",8,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008038,"John",8,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008039,"John",8,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008040,"John",8,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008041,"John",8,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008042,"John",8,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008043,"John",8,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008044,"John",8,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008045,"John",8,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008046,"John",8,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008047,"John",8,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008048,"John",8,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008049,"John",8,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008050,"John",8,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008051,"John",8,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008052,"John",8,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008053,"John",8,53,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008054,"John",8,54,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008055,"John",8,55,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008056,"John",8,56,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008057,"John",8,57,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008058,"John",8,58,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43008059,"John",8,59,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009001,"John",9,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009002,"John",9,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009003,"John",9,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009004,"John",9,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009005,"John",9,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009006,"John",9,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009007,"John",9,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009008,"John",9,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009009,"John",9,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009010,"John",9,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009011,"John",9,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009012,"John",9,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009013,"John",9,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009014,"John",9,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009015,"John",9,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009016,"John",9,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009017,"John",9,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009018,"John",9,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009019,"John",9,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009020,"John",9,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009021,"John",9,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009022,"John",9,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009023,"John",9,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009024,"John",9,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009025,"John",9,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009026,"John",9,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009027,"John",9,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009028,"John",9,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009029,"John",9,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009030,"John",9,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009031,"John",9,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009032,"John",9,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009033,"John",9,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009034,"John",9,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009035,"John",9,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009036,"John",9,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009037,"John",9,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009038,"John",9,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009039,"John",9,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009040,"John",9,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43009041,"John",9,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010001,"John",10,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010002,"John",10,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010003,"John",10,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010004,"John",10,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010005,"John",10,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010006,"John",10,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010007,"John",10,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010008,"John",10,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010009,"John",10,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010010,"John",10,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010011,"John",10,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010012,"John",10,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010013,"John",10,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010014,"John",10,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010015,"John",10,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010016,"John",10,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010017,"John",10,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010018,"John",10,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010019,"John",10,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010020,"John",10,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010021,"John",10,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010022,"John",10,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010023,"John",10,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010024,"John",10,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010025,"John",10,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010026,"John",10,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010027,"John",10,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010028,"John",10,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010029,"John",10,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010030,"John",10,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010031,"John",10,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010032,"John",10,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010033,"John",10,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010034,"John",10,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010035,"John",10,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010036,"John",10,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010037,"John",10,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010038,"John",10,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010039,"John",10,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010040,"John",10,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010041,"John",10,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43010042,"John",10,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011001,"John",11,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011002,"John",11,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011003,"John",11,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011004,"John",11,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011005,"John",11,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011006,"John",11,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011007,"John",11,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011008,"John",11,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011009,"John",11,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011010,"John",11,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011011,"John",11,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011012,"John",11,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011013,"John",11,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011014,"John",11,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011015,"John",11,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011016,"John",11,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011017,"John",11,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011018,"John",11,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011019,"John",11,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011020,"John",11,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011021,"John",11,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011022,"John",11,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011023,"John",11,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011024,"John",11,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011025,"John",11,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011026,"John",11,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011027,"John",11,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011028,"John",11,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011029,"John",11,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011030,"John",11,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011031,"John",11,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011032,"John",11,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011033,"John",11,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011034,"John",11,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011035,"John",11,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011036,"John",11,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011037,"John",11,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011038,"John",11,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011039,"John",11,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011040,"John",11,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011041,"John",11,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011042,"John",11,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011043,"John",11,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011044,"John",11,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011045,"John",11,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011046,"John",11,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011047,"John",11,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011048,"John",11,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011049,"John",11,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011050,"John",11,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011051,"John",11,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011052,"John",11,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011053,"John",11,53,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011054,"John",11,54,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011055,"John",11,55,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011056,"John",11,56,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43011057,"John",11,57,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012001,"John",12,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012002,"John",12,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012003,"John",12,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012004,"John",12,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012005,"John",12,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012006,"John",12,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012007,"John",12,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012008,"John",12,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012009,"John",12,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012010,"John",12,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012011,"John",12,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012012,"John",12,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012013,"John",12,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012014,"John",12,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012015,"John",12,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012016,"John",12,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012017,"John",12,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012018,"John",12,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012019,"John",12,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012020,"John",12,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012021,"John",12,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012022,"John",12,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012023,"John",12,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012024,"John",12,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012025,"John",12,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012026,"John",12,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012027,"John",12,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012028,"John",12,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012029,"John",12,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012030,"John",12,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012031,"John",12,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012032,"John",12,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012033,"John",12,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012034,"John",12,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012035,"John",12,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012036,"John",12,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012037,"John",12,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012038,"John",12,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012039,"John",12,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012040,"John",12,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012041,"John",12,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012042,"John",12,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012043,"John",12,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012044,"John",12,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012045,"John",12,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012046,"John",12,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012047,"John",12,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012048,"John",12,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012049,"John",12,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43012050,"John",12,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013001,"John",13,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013002,"John",13,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013003,"John",13,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013004,"John",13,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013005,"John",13,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013006,"John",13,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013007,"John",13,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013008,"John",13,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013009,"John",13,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013010,"John",13,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013011,"John",13,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013012,"John",13,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013013,"John",13,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013014,"John",13,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013015,"John",13,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013016,"John",13,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013017,"John",13,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013018,"John",13,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013019,"John",13,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013020,"John",13,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013021,"John",13,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013022,"John",13,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013023,"John",13,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013024,"John",13,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013025,"John",13,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013026,"John",13,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013027,"John",13,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013028,"John",13,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013029,"John",13,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013030,"John",13,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013031,"John",13,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013032,"John",13,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
43013033,"John",13,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
